"","sample","feature","X1","X2","value","condition"
"16616",1,324,TRUE,TRUE,1.2299322685262,"X1X2"
"16617",2,324,TRUE,TRUE,-1.35868192931973,"X1X2"
"16618",3,324,TRUE,TRUE,1.42846232535356,"X1X2"
"16619",4,324,TRUE,TRUE,-0.0650819784944894,"X1X2"
"16620",5,324,TRUE,TRUE,3.07701370046366,"X1X2"
"16621",1,325,TRUE,TRUE,1.58001154516731,"X1X2"
"16622",2,325,TRUE,TRUE,0.478349619284054,"X1X2"
"16623",3,325,TRUE,TRUE,1.01012377074339,"X1X2"
"16624",4,325,TRUE,TRUE,1.75256594079713,"X1X2"
"16625",5,325,TRUE,TRUE,2.12558292950407,"X1X2"
"16626",1,326,TRUE,TRUE,3.39613563029701,"X1X2"
"16627",2,326,TRUE,TRUE,0.73267003483199,"X1X2"
"16628",3,326,TRUE,TRUE,1.07872972522858,"X1X2"
"16629",4,326,TRUE,TRUE,1.62535172600513,"X1X2"
"16630",5,326,TRUE,TRUE,0.811304028375306,"X1X2"
"16631",1,327,TRUE,TRUE,0.357079028704698,"X1X2"
"16632",2,327,TRUE,TRUE,1.13363800528445,"X1X2"
"16633",3,327,TRUE,TRUE,0.163655330146365,"X1X2"
"16634",4,327,TRUE,TRUE,1.42274430144661,"X1X2"
"16635",5,327,TRUE,TRUE,1.56892948798909,"X1X2"
"16636",1,328,TRUE,TRUE,0.431389589690519,"X1X2"
"16637",2,328,TRUE,TRUE,2.59440898615571,"X1X2"
"16638",3,328,TRUE,TRUE,0.716426237950806,"X1X2"
"16639",4,328,TRUE,TRUE,1.6461059181674,"X1X2"
"16640",5,328,TRUE,TRUE,2.00907839977882,"X1X2"
"16641",1,329,TRUE,TRUE,0.435227011432794,"X1X2"
"16642",2,329,TRUE,TRUE,-1.19260392451872,"X1X2"
"16643",3,329,TRUE,TRUE,0.153205639411742,"X1X2"
"16644",4,329,TRUE,TRUE,0.426551941356468,"X1X2"
"16645",5,329,TRUE,TRUE,1.17668789684942,"X1X2"
"16646",1,330,TRUE,TRUE,1.70243965672223,"X1X2"
"16647",2,330,TRUE,TRUE,2.57608308337656,"X1X2"
"16648",3,330,TRUE,TRUE,0.587749986034919,"X1X2"
"16649",4,330,TRUE,TRUE,-0.607539137543113,"X1X2"
"16650",5,330,TRUE,TRUE,2.34215268731452,"X1X2"
"16651",1,331,TRUE,TRUE,3.3165759824192,"X1X2"
"16652",2,331,TRUE,TRUE,0.787602794501719,"X1X2"
"16653",3,331,TRUE,TRUE,2.2061124006533,"X1X2"
"16654",4,331,TRUE,TRUE,1.20429872976266,"X1X2"
"16655",5,331,TRUE,TRUE,1.54382676258121,"X1X2"
"16656",1,332,TRUE,TRUE,2.80823067816327,"X1X2"
"16657",2,332,TRUE,TRUE,0.680231910266695,"X1X2"
"16658",3,332,TRUE,TRUE,0.272051603587255,"X1X2"
"16659",4,332,TRUE,TRUE,0.768155702646285,"X1X2"
"16660",5,332,TRUE,TRUE,1.14641873638123,"X1X2"
"16661",1,333,TRUE,TRUE,-1.26521780640898,"X1X2"
"16662",2,333,TRUE,TRUE,-0.421621110752175,"X1X2"
"16663",3,333,TRUE,TRUE,1.06584900642772,"X1X2"
"16664",4,333,TRUE,TRUE,2.82163643753607,"X1X2"
"16665",5,333,TRUE,TRUE,1.04248694611355,"X1X2"
"16666",1,334,TRUE,TRUE,0.674241427705217,"X1X2"
"16667",2,334,TRUE,TRUE,0.909166124897918,"X1X2"
"16668",3,334,TRUE,TRUE,-0.92024167023397,"X1X2"
"16669",4,334,TRUE,TRUE,2.40675624619984,"X1X2"
"16670",5,334,TRUE,TRUE,-0.113910581855027,"X1X2"
"16671",1,335,TRUE,TRUE,1.38458581703125,"X1X2"
"16672",2,335,TRUE,TRUE,1.15233203230964,"X1X2"
"16673",3,335,TRUE,TRUE,1.36674688351356,"X1X2"
"16674",4,335,TRUE,TRUE,1.89250709981239,"X1X2"
"16675",5,335,TRUE,TRUE,-1.55685300919082,"X1X2"
"16676",1,336,TRUE,TRUE,1.80640780760403,"X1X2"
"16677",2,336,TRUE,TRUE,-0.58349551140455,"X1X2"
"16678",3,336,TRUE,TRUE,2.54048364476198,"X1X2"
"16679",4,336,TRUE,TRUE,1.78361074347109,"X1X2"
"16680",5,336,TRUE,TRUE,0.254327283387246,"X1X2"
"16681",1,337,TRUE,TRUE,2.67284413327481,"X1X2"
"16682",2,337,TRUE,TRUE,1.49288542462459,"X1X2"
"16683",3,337,TRUE,TRUE,1.47640479282196,"X1X2"
"16684",4,337,TRUE,TRUE,2.68920996190608,"X1X2"
"16685",5,337,TRUE,TRUE,1.29130339954122,"X1X2"
"16686",1,338,TRUE,TRUE,2.16786660486063,"X1X2"
"16687",2,338,TRUE,TRUE,0.864053344213902,"X1X2"
"16688",3,338,TRUE,TRUE,1.87609631559331,"X1X2"
"16689",4,338,TRUE,TRUE,0.823107285426104,"X1X2"
"16690",5,338,TRUE,TRUE,1.03054113275107,"X1X2"
"16691",1,339,TRUE,TRUE,2.50617199183547,"X1X2"
"16692",2,339,TRUE,TRUE,1.49568595687626,"X1X2"
"16693",3,339,TRUE,TRUE,-0.523236582315442,"X1X2"
"16694",4,339,TRUE,TRUE,0.488265304432568,"X1X2"
"16695",5,339,TRUE,TRUE,1.41213589659382,"X1X2"
"16696",1,340,TRUE,TRUE,1.61037403455354,"X1X2"
"16697",2,340,TRUE,TRUE,2.94038830208143,"X1X2"
"16698",3,340,TRUE,TRUE,-0.302493733246465,"X1X2"
"16699",4,340,TRUE,TRUE,1.70249462505007,"X1X2"
"16700",5,340,TRUE,TRUE,1.24731635114315,"X1X2"
"16701",1,341,TRUE,TRUE,0.294262772940735,"X1X2"
"16702",2,341,TRUE,TRUE,0.0997061827692265,"X1X2"
"16703",3,341,TRUE,TRUE,1.82662922094696,"X1X2"
"16704",4,341,TRUE,TRUE,1.18520423098924,"X1X2"
"16705",5,341,TRUE,TRUE,0.502220653268546,"X1X2"
"16706",1,342,TRUE,TRUE,1.20850227745246,"X1X2"
"16707",2,342,TRUE,TRUE,1.7383417323329,"X1X2"
"16708",3,342,TRUE,TRUE,2.0924846572728,"X1X2"
"16709",4,342,TRUE,TRUE,0.725256774590046,"X1X2"
"16710",5,342,TRUE,TRUE,1.57323366927896,"X1X2"
"16711",1,343,TRUE,TRUE,1.07088538772177,"X1X2"
"16712",2,343,TRUE,TRUE,-0.706225676083187,"X1X2"
"16713",3,343,TRUE,TRUE,1.70121108230796,"X1X2"
"16714",4,343,TRUE,TRUE,1.34054239769178,"X1X2"
"16715",5,343,TRUE,TRUE,0.0664845819201854,"X1X2"
"16716",1,344,TRUE,TRUE,1.50972532290884,"X1X2"
"16717",2,344,TRUE,TRUE,1.54440642045755,"X1X2"
"16718",3,344,TRUE,TRUE,-0.251424021600395,"X1X2"
"16719",4,344,TRUE,TRUE,0.896024391582404,"X1X2"
"16720",5,344,TRUE,TRUE,0.405741355686418,"X1X2"
"16721",1,345,TRUE,TRUE,1.73547317978366,"X1X2"
"16722",2,345,TRUE,TRUE,2.38734027307147,"X1X2"
"16723",3,345,TRUE,TRUE,0.288609033720635,"X1X2"
"16724",4,345,TRUE,TRUE,2.27262638484481,"X1X2"
"16725",5,345,TRUE,TRUE,1.21019952967916,"X1X2"
"16726",1,346,TRUE,TRUE,2.8335859369204,"X1X2"
"16727",2,346,TRUE,TRUE,-0.0585607303567899,"X1X2"
"16728",3,346,TRUE,TRUE,1.91649169259314,"X1X2"
"16729",4,346,TRUE,TRUE,1.50268790667691,"X1X2"
"16730",5,346,TRUE,TRUE,1.97573725065155,"X1X2"
"16731",1,347,TRUE,TRUE,1.03316618662158,"X1X2"
"16732",2,347,TRUE,TRUE,0.887445390626855,"X1X2"
"16733",3,347,TRUE,TRUE,0.81584085462675,"X1X2"
"16734",4,347,TRUE,TRUE,1.29163308748449,"X1X2"
"16735",5,347,TRUE,TRUE,1.72286857624212,"X1X2"
"16736",1,348,TRUE,TRUE,1.02711531791923,"X1X2"
"16737",2,348,TRUE,TRUE,0.530679584785134,"X1X2"
"16738",3,348,TRUE,TRUE,0.559362207457914,"X1X2"
"16739",4,348,TRUE,TRUE,0.0298317724051391,"X1X2"
"16740",5,348,TRUE,TRUE,2.21691654881785,"X1X2"
"16741",1,349,TRUE,TRUE,0.987887394116509,"X1X2"
"16742",2,349,TRUE,TRUE,0.213475672522029,"X1X2"
"16743",3,349,TRUE,TRUE,-0.536094421294331,"X1X2"
"16744",4,349,TRUE,TRUE,0.0305912449922707,"X1X2"
"16745",5,349,TRUE,TRUE,0.906572230878799,"X1X2"
"16746",1,350,TRUE,TRUE,2.17311762160242,"X1X2"
"16747",2,350,TRUE,TRUE,-1.83404670949424,"X1X2"
"16748",3,350,TRUE,TRUE,1.16668104128306,"X1X2"
"16749",4,350,TRUE,TRUE,1.89519438158642,"X1X2"
"16750",5,350,TRUE,TRUE,2.05044976145391,"X1X2"
"16751",1,351,TRUE,TRUE,1.68986079582241,"X1X2"
"16752",2,351,TRUE,TRUE,0.785320345103038,"X1X2"
"16753",3,351,TRUE,TRUE,0.910556504920153,"X1X2"
"16754",4,351,TRUE,TRUE,-0.600092900293689,"X1X2"
"16755",5,351,TRUE,TRUE,1.15523949472599,"X1X2"
"16756",1,352,TRUE,TRUE,1.13552972980364,"X1X2"
"16757",2,352,TRUE,TRUE,3.28396576337874,"X1X2"
"16758",3,352,TRUE,TRUE,0.563029926118569,"X1X2"
"16759",4,352,TRUE,TRUE,1.41611988410138,"X1X2"
"16760",5,352,TRUE,TRUE,-0.225614992864943,"X1X2"
"16761",1,353,TRUE,TRUE,0.390752136415572,"X1X2"
"16762",2,353,TRUE,TRUE,0.466020022769677,"X1X2"
"16763",3,353,TRUE,TRUE,-0.502339198198382,"X1X2"
"16764",4,353,TRUE,TRUE,1.05541133826342,"X1X2"
"16765",5,353,TRUE,TRUE,1.19722887533815,"X1X2"
"16766",1,354,TRUE,TRUE,1.64541279841066,"X1X2"
"16767",2,354,TRUE,TRUE,0.0367362884537408,"X1X2"
"16768",3,354,TRUE,TRUE,1.90634492904884,"X1X2"
"16769",4,354,TRUE,TRUE,1.55509108404375,"X1X2"
"16770",5,354,TRUE,TRUE,-0.0127554110792214,"X1X2"
"16771",1,355,TRUE,TRUE,0.725207022852987,"X1X2"
"16772",2,355,TRUE,TRUE,1.06102614444927,"X1X2"
"16773",3,355,TRUE,TRUE,0.576501811984731,"X1X2"
"16774",4,355,TRUE,TRUE,1.98783324928107,"X1X2"
"16775",5,355,TRUE,TRUE,2.19889455290468,"X1X2"
"16776",1,356,TRUE,TRUE,1.83061806506359,"X1X2"
"16777",2,356,TRUE,TRUE,1.71474488005418,"X1X2"
"16778",3,356,TRUE,TRUE,2.37373088099479,"X1X2"
"16779",4,356,TRUE,TRUE,2.15742380312771,"X1X2"
"16780",5,356,TRUE,TRUE,0.0704252969965302,"X1X2"
"16781",1,357,TRUE,TRUE,1.23476645354195,"X1X2"
"16782",2,357,TRUE,TRUE,1.44465588318416,"X1X2"
"16783",3,357,TRUE,TRUE,0.552454639715066,"X1X2"
"16784",4,357,TRUE,TRUE,1.00111566011171,"X1X2"
"16785",5,357,TRUE,TRUE,1.60042245540935,"X1X2"
"16786",1,358,TRUE,TRUE,0.162154316759191,"X1X2"
"16787",2,358,TRUE,TRUE,0.288202296010002,"X1X2"
"16788",3,358,TRUE,TRUE,0.122087490725024,"X1X2"
"16789",4,358,TRUE,TRUE,-0.146241027494928,"X1X2"
"16790",5,358,TRUE,TRUE,2.11874547581095,"X1X2"
"16791",1,359,TRUE,TRUE,0.440646950168232,"X1X2"
"16792",2,359,TRUE,TRUE,1.05742310054591,"X1X2"
"16793",3,359,TRUE,TRUE,1.26271748328227,"X1X2"
"16794",4,359,TRUE,TRUE,2.58166318890441,"X1X2"
"16795",5,359,TRUE,TRUE,1.998740232917,"X1X2"
"16796",1,360,TRUE,TRUE,0.50158432987784,"X1X2"
"16797",2,360,TRUE,TRUE,2.38115173513626,"X1X2"
"16798",3,360,TRUE,TRUE,0.689365936971588,"X1X2"
"16799",4,360,TRUE,TRUE,1.13339743687047,"X1X2"
"16800",5,360,TRUE,TRUE,1.38063207169416,"X1X2"
"16801",1,361,TRUE,TRUE,-0.793514342177315,"X1X2"
"16802",2,361,TRUE,TRUE,1.40917192369771,"X1X2"
"16803",3,361,TRUE,TRUE,1.80482600975654,"X1X2"
"16804",4,361,TRUE,TRUE,1.92306062379433,"X1X2"
"16805",5,361,TRUE,TRUE,0.731337060523543,"X1X2"
"16806",1,362,TRUE,TRUE,-1.01425330772215,"X1X2"
"16807",2,362,TRUE,TRUE,0.578878046471073,"X1X2"
"16808",3,362,TRUE,TRUE,2.59046034699112,"X1X2"
"16809",4,362,TRUE,TRUE,0.384491725306599,"X1X2"
"16810",5,362,TRUE,TRUE,0.406173506326747,"X1X2"
"16811",1,363,TRUE,TRUE,0.638428547060513,"X1X2"
"16812",2,363,TRUE,TRUE,-0.231142895426391,"X1X2"
"16813",3,363,TRUE,TRUE,2.09079059209805,"X1X2"
"16814",4,363,TRUE,TRUE,2.92108755380965,"X1X2"
"16815",5,363,TRUE,TRUE,2.63014886545643,"X1X2"
"16816",1,364,TRUE,TRUE,0.459978363052802,"X1X2"
"16817",2,364,TRUE,TRUE,0.72625692021845,"X1X2"
"16818",3,364,TRUE,TRUE,1.06221101667251,"X1X2"
"16819",4,364,TRUE,TRUE,0.49021297059149,"X1X2"
"16820",5,364,TRUE,TRUE,2.73139024207544,"X1X2"
"16821",1,365,TRUE,TRUE,0.70349675893183,"X1X2"
"16822",2,365,TRUE,TRUE,1.37347380233874,"X1X2"
"16823",3,365,TRUE,TRUE,0.623362404209251,"X1X2"
"16824",4,365,TRUE,TRUE,-0.76225992907305,"X1X2"
"16825",5,365,TRUE,TRUE,1.36064238697502,"X1X2"
"16826",1,366,TRUE,TRUE,1.21270889658064,"X1X2"
"16827",2,366,TRUE,TRUE,1.59721956965554,"X1X2"
"16828",3,366,TRUE,TRUE,1.01229140558212,"X1X2"
"16829",4,366,TRUE,TRUE,1.99836130355835,"X1X2"
"16830",5,366,TRUE,TRUE,-0.125667892437669,"X1X2"
"16831",1,367,TRUE,TRUE,0.88863488317443,"X1X2"
"16832",2,367,TRUE,TRUE,2.69007864791004,"X1X2"
"16833",3,367,TRUE,TRUE,0.00359088613535197,"X1X2"
"16834",4,367,TRUE,TRUE,0.330977316963963,"X1X2"
"16835",5,367,TRUE,TRUE,1.50612195114886,"X1X2"
"16836",1,368,TRUE,TRUE,2.04145258804569,"X1X2"
"16837",2,368,TRUE,TRUE,1.93377031938585,"X1X2"
"16838",3,368,TRUE,TRUE,2.58176233282722,"X1X2"
"16839",4,368,TRUE,TRUE,-0.146771464142321,"X1X2"
"16840",5,368,TRUE,TRUE,1.76762591061646,"X1X2"
"16841",1,369,TRUE,TRUE,0.662240916499565,"X1X2"
"16842",2,369,TRUE,TRUE,1.50384637844263,"X1X2"
"16843",3,369,TRUE,TRUE,0.224363580458376,"X1X2"
"16844",4,369,TRUE,TRUE,-0.263710392014304,"X1X2"
"16845",5,369,TRUE,TRUE,0.547873924607439,"X1X2"
"16846",1,370,TRUE,TRUE,0.460546881941023,"X1X2"
"16847",2,370,TRUE,TRUE,0.86159314418733,"X1X2"
"16848",3,370,TRUE,TRUE,0.577608495864475,"X1X2"
"16849",4,370,TRUE,TRUE,1.56163841305251,"X1X2"
"16850",5,370,TRUE,TRUE,1.76536112309594,"X1X2"
"16851",1,371,TRUE,TRUE,-0.232775329609682,"X1X2"
"16852",2,371,TRUE,TRUE,2.3445620246374,"X1X2"
"16853",3,371,TRUE,TRUE,2.41943127073829,"X1X2"
"16854",4,371,TRUE,TRUE,0.167626450004352,"X1X2"
"16855",5,371,TRUE,TRUE,0.45367474301592,"X1X2"
"16856",1,372,TRUE,TRUE,0.689757050164463,"X1X2"
"16857",2,372,TRUE,TRUE,-0.614205457705606,"X1X2"
"16858",3,372,TRUE,TRUE,2.07315927729615,"X1X2"
"16859",4,372,TRUE,TRUE,1.60917434779255,"X1X2"
"16860",5,372,TRUE,TRUE,1.12391932343551,"X1X2"
"16861",1,373,TRUE,TRUE,0.36441581889374,"X1X2"
"16862",2,373,TRUE,TRUE,1.60749161846488,"X1X2"
"16863",3,373,TRUE,TRUE,2.08252284347475,"X1X2"
"16864",4,373,TRUE,TRUE,0.701169291294155,"X1X2"
"16865",5,373,TRUE,TRUE,1.69674777052623,"X1X2"
"16866",1,374,TRUE,TRUE,3.32893400339161,"X1X2"
"16867",2,374,TRUE,TRUE,0.0050749524617677,"X1X2"
"16868",3,374,TRUE,TRUE,1.20931007301113,"X1X2"
"16869",4,374,TRUE,TRUE,0.844800645033908,"X1X2"
"16870",5,374,TRUE,TRUE,1.1322773149808,"X1X2"
"16871",1,375,TRUE,TRUE,0.787950062114383,"X1X2"
"16872",2,375,TRUE,TRUE,2.88958679065036,"X1X2"
"16873",3,375,TRUE,TRUE,0.546893825889014,"X1X2"
"16874",4,375,TRUE,TRUE,0.227678363072899,"X1X2"
"16875",5,375,TRUE,TRUE,1.78826827917875,"X1X2"
"16876",1,376,TRUE,TRUE,0.309881720341722,"X1X2"
"16877",2,376,TRUE,TRUE,0.760353152518327,"X1X2"
"16878",3,376,TRUE,TRUE,0.251881717765044,"X1X2"
"16879",4,376,TRUE,TRUE,1.59828442908265,"X1X2"
"16880",5,376,TRUE,TRUE,0.960379834759189,"X1X2"
"16881",1,377,TRUE,TRUE,2.37005145984873,"X1X2"
"16882",2,377,TRUE,TRUE,1.11167369500478,"X1X2"
"16883",3,377,TRUE,TRUE,0.650453202285783,"X1X2"
"16884",4,377,TRUE,TRUE,0.392914723993502,"X1X2"
"16885",5,377,TRUE,TRUE,1.15453722030864,"X1X2"
"16886",1,378,TRUE,TRUE,1.34156389421578,"X1X2"
"16887",2,378,TRUE,TRUE,0.0560182642708973,"X1X2"
"16888",3,378,TRUE,TRUE,0.120166515973348,"X1X2"
"16889",4,378,TRUE,TRUE,1.21980809680004,"X1X2"
"16890",5,378,TRUE,TRUE,1.81985268274792,"X1X2"
"16891",1,379,TRUE,TRUE,2.00171977469629,"X1X2"
"16892",2,379,TRUE,TRUE,0.613406001738196,"X1X2"
"16893",3,379,TRUE,TRUE,2.07896998453132,"X1X2"
"16894",4,379,TRUE,TRUE,-0.318739295191519,"X1X2"
"16895",5,379,TRUE,TRUE,2.98981477834428,"X1X2"
"16896",1,380,TRUE,TRUE,1.38290954308919,"X1X2"
"16897",2,380,TRUE,TRUE,2.59804960654298,"X1X2"
"16898",3,380,TRUE,TRUE,0.301512112323186,"X1X2"
"16899",4,380,TRUE,TRUE,1.64670770070408,"X1X2"
"16900",5,380,TRUE,TRUE,0.304438014974986,"X1X2"
"16901",1,381,TRUE,TRUE,2.52976683376132,"X1X2"
"16902",2,381,TRUE,TRUE,3.66163247260047,"X1X2"
"16903",3,381,TRUE,TRUE,0.72429681494489,"X1X2"
"16904",4,381,TRUE,TRUE,2.34195916643496,"X1X2"
"16905",5,381,TRUE,TRUE,2.2137683257469,"X1X2"
"16906",1,382,TRUE,TRUE,0.722443435812953,"X1X2"
"16907",2,382,TRUE,TRUE,0.902700428069663,"X1X2"
"16908",3,382,TRUE,TRUE,0.44688023221512,"X1X2"
"16909",4,382,TRUE,TRUE,0.392019554757921,"X1X2"
"16910",5,382,TRUE,TRUE,1.34609005349622,"X1X2"
"16911",1,383,TRUE,TRUE,0.680354269548939,"X1X2"
"16912",2,383,TRUE,TRUE,1.48742557893688,"X1X2"
"16913",3,383,TRUE,TRUE,1.72673664764112,"X1X2"
"16914",4,383,TRUE,TRUE,1.81315261658869,"X1X2"
"16915",5,383,TRUE,TRUE,0.521979435875501,"X1X2"
"16916",1,384,TRUE,TRUE,1.60496151195671,"X1X2"
"16917",2,384,TRUE,TRUE,1.53321051378916,"X1X2"
"16918",3,384,TRUE,TRUE,1.12100785078947,"X1X2"
"16919",4,384,TRUE,TRUE,1.31538428460657,"X1X2"
"16920",5,384,TRUE,TRUE,2.17165443937421,"X1X2"
"16921",1,385,TRUE,TRUE,2.35315118544496,"X1X2"
"16922",2,385,TRUE,TRUE,1.2524912844101,"X1X2"
"16923",3,385,TRUE,TRUE,1.4707061350548,"X1X2"
"16924",4,385,TRUE,TRUE,0.166127232187132,"X1X2"
"16925",5,385,TRUE,TRUE,0.970467016075443,"X1X2"
"16926",1,386,TRUE,TRUE,0.0624353329936052,"X1X2"
"16927",2,386,TRUE,TRUE,1.10865451259697,"X1X2"
"16928",3,386,TRUE,TRUE,1.42220477381217,"X1X2"
"16929",4,386,TRUE,TRUE,2.05592745565116,"X1X2"
"16930",5,386,TRUE,TRUE,2.08781506376268,"X1X2"
"16931",1,387,TRUE,TRUE,1.6583074564404,"X1X2"
"16932",2,387,TRUE,TRUE,-0.150585737083825,"X1X2"
"16933",3,387,TRUE,TRUE,1.20564909567247,"X1X2"
"16934",4,387,TRUE,TRUE,0.405161773082076,"X1X2"
"16935",5,387,TRUE,TRUE,1.71461743135143,"X1X2"
"16936",1,388,TRUE,TRUE,-0.620853565229635,"X1X2"
"16937",2,388,TRUE,TRUE,0.226225401104686,"X1X2"
"16938",3,388,TRUE,TRUE,-0.359131926279693,"X1X2"
"16939",4,388,TRUE,TRUE,2.08794441129141,"X1X2"
"16940",5,388,TRUE,TRUE,1.09869773681873,"X1X2"
"16941",1,389,TRUE,TRUE,-0.431180486312199,"X1X2"
"16942",2,389,TRUE,TRUE,1.3559295184315,"X1X2"
"16943",3,389,TRUE,TRUE,0.465960105171984,"X1X2"
"16944",4,389,TRUE,TRUE,-0.0578188342222925,"X1X2"
"16945",5,389,TRUE,TRUE,0.803246632220956,"X1X2"
"16946",1,390,TRUE,TRUE,2.797963638291,"X1X2"
"16947",2,390,TRUE,TRUE,3.27699485478886,"X1X2"
"16948",3,390,TRUE,TRUE,4.9186280857737,"X1X2"
"16949",4,390,TRUE,TRUE,1.9000467862086,"X1X2"
"16950",5,390,TRUE,TRUE,0.839932387488278,"X1X2"
"16951",1,391,TRUE,TRUE,1.05768149587339,"X1X2"
"16952",2,391,TRUE,TRUE,1.3123623523608,"X1X2"
"16953",3,391,TRUE,TRUE,0.943213159201116,"X1X2"
"16954",4,391,TRUE,TRUE,0.734376422977199,"X1X2"
"16955",5,391,TRUE,TRUE,-0.0368719626825107,"X1X2"
"16956",1,392,TRUE,TRUE,1.61671748074166,"X1X2"
"16957",2,392,TRUE,TRUE,1.25980974895679,"X1X2"
"16958",3,392,TRUE,TRUE,0.742537093525373,"X1X2"
"16959",4,392,TRUE,TRUE,2.3962835150689,"X1X2"
"16960",5,392,TRUE,TRUE,0.0251829867387783,"X1X2"
"16961",1,393,TRUE,TRUE,0.552222668508545,"X1X2"
"16962",2,393,TRUE,TRUE,0.353639329587763,"X1X2"
"16963",3,393,TRUE,TRUE,3.29538327852505,"X1X2"
"16964",4,393,TRUE,TRUE,2.9208052184392,"X1X2"
"16965",5,393,TRUE,TRUE,0.963620175975649,"X1X2"
"16966",1,394,TRUE,TRUE,2.42559499814524,"X1X2"
"16967",2,394,TRUE,TRUE,2.45488698165803,"X1X2"
"16968",3,394,TRUE,TRUE,-0.341114903030709,"X1X2"
"16969",4,394,TRUE,TRUE,2.14400095760192,"X1X2"
"16970",5,394,TRUE,TRUE,-0.012058681633246,"X1X2"
"16971",1,395,TRUE,TRUE,2.51228883844226,"X1X2"
"16972",2,395,TRUE,TRUE,1.17735035357877,"X1X2"
"16973",3,395,TRUE,TRUE,0.474890417986802,"X1X2"
"16974",4,395,TRUE,TRUE,0.304743706766517,"X1X2"
"16975",5,395,TRUE,TRUE,2.12825356991443,"X1X2"
"16976",1,396,TRUE,TRUE,1.07849879271919,"X1X2"
"16977",2,396,TRUE,TRUE,2.44670887942768,"X1X2"
"16978",3,396,TRUE,TRUE,0.48361298562602,"X1X2"
"16979",4,396,TRUE,TRUE,0.282156541621394,"X1X2"
"16980",5,396,TRUE,TRUE,0.0693664613287659,"X1X2"
"16981",1,397,TRUE,TRUE,1.70810954778321,"X1X2"
"16982",2,397,TRUE,TRUE,0.470434006485051,"X1X2"
"16983",3,397,TRUE,TRUE,-0.18067972172287,"X1X2"
"16984",4,397,TRUE,TRUE,1.51737014244586,"X1X2"
"16985",5,397,TRUE,TRUE,-0.85287525589614,"X1X2"
"16986",1,398,TRUE,TRUE,-0.0328375962044647,"X1X2"
"16987",2,398,TRUE,TRUE,-1.21976547177516,"X1X2"
"16988",3,398,TRUE,TRUE,1.59502241340326,"X1X2"
"16989",4,398,TRUE,TRUE,0.558501578677151,"X1X2"
"16990",5,398,TRUE,TRUE,-0.0946022282930461,"X1X2"
"16991",1,399,TRUE,TRUE,0.649967988459718,"X1X2"
"16992",2,399,TRUE,TRUE,-0.721283760627897,"X1X2"
"16993",3,399,TRUE,TRUE,3.6995547446847,"X1X2"
"16994",4,399,TRUE,TRUE,1.35404631176262,"X1X2"
"16995",5,399,TRUE,TRUE,1.77650984514653,"X1X2"
"16996",1,400,TRUE,TRUE,1.52162962316423,"X1X2"
"16997",2,400,TRUE,TRUE,-1.29173156905359,"X1X2"
"16998",3,400,TRUE,TRUE,0.0867452976266903,"X1X2"
"16999",4,400,TRUE,TRUE,1.46154204422413,"X1X2"
"17000",5,400,TRUE,TRUE,1.79412750100621,"X1X2"
"17001",1,401,TRUE,TRUE,0.211059260202424,"X1X2"
"17002",2,401,TRUE,TRUE,0.704511841067588,"X1X2"
"17003",3,401,TRUE,TRUE,-0.317048554648869,"X1X2"
"17004",4,401,TRUE,TRUE,0.179053654510572,"X1X2"
"17005",5,401,TRUE,TRUE,0.521185491453403,"X1X2"
"17006",1,402,TRUE,TRUE,1.95971255284411,"X1X2"
"17007",2,402,TRUE,TRUE,1.74044953804418,"X1X2"
"17008",3,402,TRUE,TRUE,0.600154780289448,"X1X2"
"17009",4,402,TRUE,TRUE,2.14138965629381,"X1X2"
"17010",5,402,TRUE,TRUE,-0.257334613293662,"X1X2"
"17011",1,403,TRUE,TRUE,1.39286507320812,"X1X2"
"17012",2,403,TRUE,TRUE,0.592443427152865,"X1X2"
"17013",3,403,TRUE,TRUE,1.64526679872527,"X1X2"
"17014",4,403,TRUE,TRUE,1.95952909094683,"X1X2"
"17015",5,403,TRUE,TRUE,1.06301017531721,"X1X2"
"17016",1,404,TRUE,TRUE,1.15277645509834,"X1X2"
"17017",2,404,TRUE,TRUE,0.895831421702342,"X1X2"
"17018",3,404,TRUE,TRUE,1.49545443136381,"X1X2"
"17019",4,404,TRUE,TRUE,1.26417572834472,"X1X2"
"17020",5,404,TRUE,TRUE,0.6425653333157,"X1X2"
"17021",1,405,TRUE,TRUE,0.637390481136296,"X1X2"
"17022",2,405,TRUE,TRUE,1.90235859948072,"X1X2"
"17023",3,405,TRUE,TRUE,1.63320957482995,"X1X2"
"17024",4,405,TRUE,TRUE,-0.760197771320583,"X1X2"
"17025",5,405,TRUE,TRUE,3.70967781477475,"X1X2"
"17026",1,406,TRUE,TRUE,0.657521799468246,"X1X2"
"17027",2,406,TRUE,TRUE,1.35165546182383,"X1X2"
"17028",3,406,TRUE,TRUE,2.97997370603179,"X1X2"
"17029",4,406,TRUE,TRUE,-0.612488323032298,"X1X2"
"17030",5,406,TRUE,TRUE,0.878226189694798,"X1X2"
"17031",1,407,TRUE,TRUE,1.75872306089242,"X1X2"
"17032",2,407,TRUE,TRUE,1.11283873025684,"X1X2"
"17033",3,407,TRUE,TRUE,1.2935624930007,"X1X2"
"17034",4,407,TRUE,TRUE,0.753000414158953,"X1X2"
"17035",5,407,TRUE,TRUE,2.48354770464268,"X1X2"
"17036",1,408,TRUE,TRUE,2.28563085174811,"X1X2"
